country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year; gdp_for_year ($) ;gdp_per_capita ($);generation
Sweden;2005;female;55-74 years;121;991544;12.фев;Sweden2005;0.892;389,042,298,377;45563;Silent
Sweden;2005;male;15-24 years;68;569180;ноя.95;Sweden2005;0.892;389,042,298,377;45563;Millenials
Sweden;2005;female;35-54 years;135;1198561;ноя.26;Sweden2005;0.892;389,042,298,377;45563;Boomers
Sweden;2005;female;75+ years;48;486935;сен.86;Sweden2005;0.892;389,042,298,377;45563;Silent
Sweden;2005;female;25-34 years;40;568205;07.апр;Sweden2005;0.892;389,042,298,377;45563;Generation X
Sweden;2005;female;15-24 years;36;542149;июн.64;Sweden2005;0.892;389,042,298,377;45563;Millenials
Sweden;2005;male;5-14 years;5;554489;0.9;Sweden2005;0.892;389,042,298,377;45563;Millenials
Sweden;2005;female;5-14 years;4;526739;0.76;Sweden2005;0.892;389,042,298,377;45563;Millenials
Sweden;2006;male;75+ years;114;312567;36.47;Sweden2006;;420,032,121,656;48977;Silent
Sweden;2006;male;55-74 years;265;979423;27.июн;Sweden2006;;420,032,121,656;48977;Silent
Sweden;2006;male;35-54 years;284;1242768;22.85;Sweden2006;;420,032,121,656;48977;Boomers
Sweden;2006;male;25-34 years;79;586595;13.47;Sweden2006;;420,032,121,656;48977;Generation X
Sweden;2006;male;15-24 years;73;586123;дек.45;Sweden2006;;420,032,121,656;48977;Millenials
Sweden;2006;female;35-54 years;143;1202882;ноя.89;Sweden2006;;420,032,121,656;48977;Boomers
Sweden;2006;female;75+ years;49;487029;10.июн;Sweden2006;;420,032,121,656;48977;Silent
Sweden;2006;female;55-74 years;94;1005125;сен.35;Sweden2006;;420,032,121,656;48977;Silent
Sweden;2006;female;15-24 years;51;557351;сен.15;Sweden2006;;420,032,121,656;48977;Millenials
Sweden;2006;female;25-34 years;41;565463;июл.25;Sweden2006;;420,032,121,656;48977;Generation X
Sweden;2006;female;5-14 years;2;511860;0.39;Sweden2006;;420,032,121,656;48977;Millenials
Sweden;2006;male;5-14 years;2;538858;0.37;Sweden2006;;420,032,121,656;48977;Millenials
Sweden;2007;male;75+ years;102;314248;32.46;Sweden2007;;487,816,328,342;56531;Silent
Sweden;2007;male;35-54 years;298;1251142;23.82;Sweden2007;;487,816,328,342;56531;Boomers
Sweden;2007;male;55-74 years;224;995361;22.май;Sweden2007;;487,816,328,342;56531;Silent
Sweden;2007;male;25-34 years;103;585980;17.58;Sweden2007;;487,816,328,342;56531;Generation X
Sweden;2007;male;15-24 years;69;604397;ноя.42;Sweden2007;;487,816,328,342;56531;Millenials
Sweden;2007;female;35-54 years;129;1210389;окт.66;Sweden2007;;487,816,328,342;56531;Boomers
Sweden;2007;female;55-74 years;97;1018811;сен.52;Sweden2007;;487,816,328,342;56531;Silent
Sweden;2007;female;75+ years;34;485845;7;Sweden2007;;487,816,328,342;56531;Silent
Sweden;2007;female;15-24 years;35;573531;06.янв;Sweden2007;;487,816,328,342;56531;Millenials
Sweden;2007;female;25-34 years;28;562738;апр.98;Sweden2007;;487,816,328,342;56531;Generation X
Sweden;2007;male;5-14 years;5;526368;0.95;Sweden2007;;487,816,328,342;56531;Generation Z
Sweden;2007;female;5-14 years;2;500349;0.4;Sweden2007;;487,816,328,342;56531;Generation Z
Sweden;2008;male;75+ years;108;315606;34.22;Sweden2008;;513,965,650,650;59155;Silent
Sweden;2008;male;55-74 years;263;1012224;25.98;Sweden2008;;513,965,650,650;59155;Silent
Sweden;2008;male;35-54 years;292;1258502;23.фев;Sweden2008;;513,965,650,650;59155;Boomers
Sweden;2008;male;25-34 years;96;586538;16.37;Sweden2008;;513,965,650,650;59155;Generation X
Sweden;2008;male;15-24 years;96;619829;15.49;Sweden2008;;513,965,650,650;59155;Millenials
Sweden;2008;female;75+ years;42;483517;авг.69;Sweden2008;;513,965,650,650;59155;Silent
Sweden;2008;female;55-74 years;88;1033770;авг.51;Sweden2008;;513,965,650,650;59155;Silent
Sweden;2008;female;35-54 years;99;1217920;авг.13;Sweden2008;;513,965,650,650;59155;Boomers
Sweden;2008;female;25-34 years;42;561352;июл.48;Sweden2008;;513,965,650,650;59155;Generation X
Sweden;2008;female;15-24 years;40;588321;06.авг;Sweden2008;;513,965,650,650;59155;Millenials
Sweden;2008;female;5-14 years;4;492594;0.81;Sweden2008;;513,965,650,650;59155;Generation Z
Sweden;2008;male;5-14 years;0;518331;0;Sweden2008;;513,965,650,650;59155;Generation Z
Sweden;2009;male;75+ years;109;316812;34.41;Sweden2009;;429,657,033,108;49070;Silent
Sweden;2009;male;55-74 years;261;1029075;25.36;Sweden2009;;429,657,033,108;49070;Silent
Sweden;2009;male;35-54 years;313;1266615;24.71;Sweden2009;;429,657,033,108;49070;Boomers
Sweden;2009;male;25-34 years;111;588185;18.87;Sweden2009;;429,657,033,108;49070;Generation X
Sweden;2009;male;15-24 years;91;632027;14.апр;Sweden2009;;429,657,033,108;49070;Millenials
Sweden;2009;female;35-54 years;133;1226921;окт.84;Sweden2009;;429,657,033,108;49070;Boomers
Sweden;2009;female;55-74 years;106;1048846;10.ноя;Sweden2009;;429,657,033,108;49070;Silent
Sweden;2009;female;75+ years;36;481488;июл.48;Sweden2009;;429,657,033,108;49070;Silent
Sweden;2009;female;15-24 years;43;600839;июл.16;Sweden2009;;429,657,033,108;49070;Millenials
Sweden;2009;female;25-34 years;33;561793;май.87;Sweden2009;;429,657,033,108;49070;Generation X
Sweden;2009;female;5-14 years;3;488574;0.61;Sweden2009;;429,657,033,108;49070;Generation Z
Sweden;2009;male;5-14 years;3;514747;0.58;Sweden2009;;429,657,033,108;49070;Generation Z
Sweden;2010;male;75+ years;101;318979;31.66;Sweden2010;0.901;488,377,689,565;55352;Silent
Sweden;2010;male;55-74 years;263;1044678;25.18;Sweden2010;0.901;488,377,689,565;55352;Silent
Sweden;2010;male;35-54 years;280;1273933;21.98;Sweden2010;0.901;488,377,689,565;55352;Generation X
Sweden;2010;male;25-34 years;106;593020;17.87;Sweden2010;0.901;488,377,689,565;55352;Generation X
Sweden;2010;male;15-24 years;87;639346;13.61;Sweden2010;0.901;488,377,689,565;55352;Millenials
Sweden;2010;female;55-74 years;105;1063334;сен.87;Sweden2010;0.901;488,377,689,565;55352;Silent
Sweden;2010;female;35-54 years;100;1234672;08.янв;Sweden2010;0.901;488,377,689,565;55352;Generation X
Sweden;2010;female;75+ years;34;480218;07.авг;Sweden2010;0.901;488,377,689,565;55352;Silent
Sweden;2010;female;25-34 years;31;564791;май.49;Sweden2010;0.901;488,377,689,565;55352;Generation X
Sweden;2010;female;15-24 years;31;607958;05.янв;Sweden2010;0.901;488,377,689,565;55352;Millenials
Sweden;2010;female;5-14 years;2;487899;0.41;Sweden2010;0.901;488,377,689,565;55352;Generation Z
Sweden;2010;male;5-14 years;1;514297;0.19;Sweden2010;0.901;488,377,689,565;55352;Generation Z
Sweden;2011;male;75+ years;86;322530;26.66;Sweden2011;0.903;563,109,663,291;63380;Silent
Sweden;2011;male;55-74 years;245;1059858;23.дек;Sweden2011;0.903;563,109,663,291;63380;Boomers
Sweden;2011;male;35-54 years;263;1277205;20.59;Sweden2011;0.903;563,109,663,291;63380;Generation X
Sweden;2011;male;25-34 years;107;600789;17.81;Sweden2011;0.903;563,109,663,291;63380;Millenials
Sweden;2011;male;15-24 years;85;639416;13.29;Sweden2011;0.903;563,109,663,291;63380;Millenials
Sweden;2011;female;55-74 years;98;1077463;09.янв;Sweden2011;0.903;563,109,663,291;63380;Boomers
Sweden;2011;female;35-54 years;103;1238769;авг.31;Sweden2011;0.903;563,109,663,291;63380;Generation X
Sweden;2011;female;25-34 years;46;571231;08.май;Sweden2011;0.903;563,109,663,291;63380;Millenials
Sweden;2011;female;75+ years;38;479833;июл.92;Sweden2011;0.903;563,109,663,291;63380;Silent
Sweden;2011;female;15-24 years;36;607514;май.93;Sweden2011;0.903;563,109,663,291;63380;Millenials
Sweden;2011;male;5-14 years;3;518467;0.58;Sweden2011;0.903;563,109,663,291;63380;Generation Z
Sweden;2011;female;5-14 years;2;491569;0.41;Sweden2011;0.903;563,109,663,291;63380;Generation Z
Sweden;2012;male;75+ years;109;327050;33.33;Sweden2012;0.904;543,880,647,757;60776;Silent
Sweden;2012;male;55-74 years;256;1074267;23.83;Sweden2012;0.904;543,880,647,757;60776;Boomers
Sweden;2012;male;35-54 years;257;1279633;20.авг;Sweden2012;0.904;543,880,647,757;60776;Generation X
Sweden;2012;male;25-34 years;113;609527;18.54;Sweden2012;0.904;543,880,647,757;60776;Millenials
Sweden;2012;male;15-24 years;83;635011;13.июл;Sweden2012;0.904;543,880,647,757;60776;Millenials
Sweden;2012;female;35-54 years;140;1241491;ноя.28;Sweden2012;0.904;543,880,647,757;60776;Generation X
Sweden;2012;female;75+ years;41;480219;авг.54;Sweden2012;0.904;543,880,647,757;60776;Silent
Sweden;2012;female;55-74 years;89;1090751;авг.16;Sweden2012;0.904;543,880,647,757;60776;Boomers
Sweden;2012;female;15-24 years;34;602499;май.64;Sweden2012;0.904;543,880,647,757;60776;Millenials
Sweden;2012;female;25-34 years;27;580871;апр.65;Sweden2012;0.904;543,880,647,757;60776;Millenials
Sweden;2012;female;5-14 years;4;499876;0.8;Sweden2012;0.904;543,880,647,757;60776;Generation Z
Sweden;2012;male;5-14 years;1;527714;0.19;Sweden2012;0.904;543,880,647,757;60776;Generation Z
Sweden;2013;male;75+ years;110;333073;33.03;Sweden2013;0.905;578,742,001,488;64133;Silent
Sweden;2013;male;55-74 years;273;1086729;25.дек;Sweden2013;0.905;578,742,001,488;64133;Boomers
Sweden;2013;male;35-54 years;266;1283078;20.73;Sweden2013;0.905;578,742,001,488;64133;Generation X
Sweden;2013;male;25-34 years;111;621904;17.85;Sweden2013;0.905;578,742,001,488;64133;Millenials
Sweden;2013;male;15-24 years;99;628573;15.75;Sweden2013;0.905;578,742,001,488;64133;Millenials
Sweden;2013;female;75+ years;48;481818;сен.96;Sweden2013;0.905;578,742,001,488;64133;Silent
Sweden;2013;female;55-74 years;108;1102468;09.авг;Sweden2013;0.905;578,742,001,488;64133;Boomers
Sweden;2013;female;35-54 years;117;1244666;09.апр;Sweden2013;0.905;578,742,001,488;64133;Generation X
Sweden;2013;female;15-24 years;48;595101;08.июл;Sweden2013;0.905;578,742,001,488;64133;Millenials
Sweden;2013;female;25-34 years;46;593992;июл.74;Sweden2013;0.905;578,742,001,488;64133;Millenials
Sweden;2013;male;5-14 years;3;540668;0.55;Sweden2013;0.905;578,742,001,488;64133;Generation Z
Sweden;2013;female;5-14 years;1;512011;0.2;Sweden2013;0.905;578,742,001,488;64133;Generation Z
Sweden;2014;male;75+ years;119;341315;34.87;Sweden2014;0.907;573,817,719,109;62956;Silent
Sweden;2014;male;55-74 years;224;1097579;20.41;Sweden2014;0.907;573,817,719,109;62956;Boomers
Sweden;2014;male;35-54 years;238;1289581;18.46;Sweden2014;0.907;573,817,719,109;62956;Generation X
Sweden;2014;male;25-34 years;114;638657;17.85;Sweden2014;0.907;573,817,719,109;62956;Millenials
Sweden;2014;male;15-24 years;88;621210;14.17;Sweden2014;0.907;573,817,719,109;62956;Millenials
Sweden;2014;female;35-54 years;135;1249962;10.авг;Sweden2014;0.907;573,817,719,109;62956;Generation X
Sweden;2014;female;75+ years;45;485940;сен.26;Sweden2014;0.907;573,817,719,109;62956;Silent
Sweden;2014;female;55-74 years;101;1112312;09.авг;Sweden2014;0.907;573,817,719,109;62956;Boomers
Sweden;2014;female;25-34 years;42;609532;июн.89;Sweden2014;0.907;573,817,719,109;62956;Millenials
Sweden;2014;female;15-24 years;36;585957;июн.14;Sweden2014;0.907;573,817,719,109;62956;Millenials
Sweden;2014;female;5-14 years;4;526361;0.76;Sweden2014;0.907;573,817,719,109;62956;Generation Z
Sweden;2014;male;5-14 years;2;556118;0.36;Sweden2014;0.907;573,817,719,109;62956;Generation Z
Sweden;2015;male;75+ years;115;341315;33.69;Sweden2015;;497,918,109,302;54629;Silent
Sweden;2015;male;55-74 years;268;1097579;24.42;Sweden2015;;497,918,109,302;54629;Boomers
Sweden;2015;male;35-54 years;288;1289581;22.33;Sweden2015;;497,918,109,302;54629;Generation X
Sweden;2015;male;25-34 years;108;638657;16.91;Sweden2015;;497,918,109,302;54629;Millenials
Sweden;2015;male;15-24 years;69;621210;11.ноя;Sweden2015;;497,918,109,302;54629;Millenials
Sweden;2015;female;55-74 years;102;1112312;сен.17;Sweden2015;;497,918,109,302;54629;Boomers
Sweden;2015;female;35-54 years;100;1249962;8;Sweden2015;;497,918,109,302;54629;Generation X
Sweden;2015;female;25-34 years;48;609532;июл.87;Sweden2015;;497,918,109,302;54629;Millenials
Sweden;2015;female;75+ years;38;485940;июл.82;Sweden2015;;497,918,109,302;54629;Silent
Sweden;2015;female;15-24 years;38;585957;июн.49;Sweden2015;;497,918,109,302;54629;Millenials
Sweden;2015;female;5-14 years;5;526361;0.95;Sweden2015;;497,918,109,302;54629;Generation Z
Sweden;2015;male;5-14 years;3;556118;0.54;Sweden2015;;497,918,109,302;54629;Generation Z
Sweden;2016;male;75+ years;100;359481;27.82;Sweden2016;;514,459,972,806;55594;Silent
Sweden;2016;male;55-74 years;232;1106411;20.97;Sweden2016;;514,459,972,806;55594;Boomers
Sweden;2016;male;35-54 years;266;1299990;20.46;Sweden2016;;514,459,972,806;55594;Generation X
Sweden;2016;male;25-34 years;114;670158;17.янв;Sweden2016;;514,459,972,806;55594;Millenials
Sweden;2016;male;15-24 years;70;605396;ноя.56;Sweden2016;;514,459,972,806;55594;Millenials
Sweden;2016;female;35-54 years;119;1257582;сен.46;Sweden2016;;514,459,972,806;55594;Generation X
Sweden;2016;female;55-74 years;104;1120938;сен.28;Sweden2016;;514,459,972,806;55594;Boomers
Sweden;2016;female;75+ years;45;493341;09.дек;Sweden2016;;514,459,972,806;55594;Silent
Sweden;2016;female;25-34 years;44;641572;июн.86;Sweden2016;;514,459,972,806;55594;Millenials
Sweden;2016;female;15-24 years;36;570983;06.мар;Sweden2016;;514,459,972,806;55594;Millenials
Switzerland;1995;male;75+ years;146;165500;88.22;Switzerland1995;0.846;342,617,007,104;51774;G.I. Generation
Switzerland;1995;male;55-74 years;262;593600;44.14;Switzerland1995;0.846;342,617,007,104;51774;Silent
Switzerland;1995;male;35-54 years;358;1026800;34.87;Switzerland1995;0.846;342,617,007,104;51774;Boomers
Switzerland;1995;male;25-34 years;146;585400;24.94;Switzerland1995;0.846;342,617,007,104;51774;Generation X
Switzerland;1995;male;15-24 years;104;429600;24.21;Switzerland1995;0.846;342,617,007,104;51774;Generation X
Switzerland;1995;female;55-74 years;143;686200;20.84;Switzerland1995;0.846;342,617,007,104;51774;Silent
Switzerland;1995;female;75+ years;55;305100;18.мар;Switzerland1995;0.846;342,617,007,104;51774;G.I. Generation
Switzerland;1995;female;35-54 years;130;1003000;дек.96;Switzerland1995;0.846;342,617,007,104;51774;Boomers
Switzerland;1995;female;25-34 years;45;584300;07.июл;Switzerland1995;0.846;342,617,007,104;51774;Generation X
Switzerland;1995;female;15-24 years;28;419100;июн.68;Switzerland1995;0.846;342,617,007,104;51774;Generation X
Switzerland;1995;male;5-14 years;2;420500;0.48;Switzerland1995;0.846;342,617,007,104;51774;Millenials
Switzerland;1995;female;5-14 years;0;398400;0;Switzerland1995;0.846;342,617,007,104;51774;Millenials
Switzerland;1996;male;75+ years;136;169600;80.19;Switzerland1996;;330,091,688,350;49621;G.I. Generation
Switzerland;1996;male;55-74 years;255;599400;42.54;Switzerland1996;;330,091,688,350;49621;Silent
Switzerland;1996;male;35-54 years;357;1040900;34.3;Switzerland1996;;330,091,688,350;49621;Boomers
Switzerland;1996;male;25-34 years;153;577800;26.48;Switzerland1996;;330,091,688,350;49621;Generation X
Switzerland;1996;male;15-24 years;105;424200;24.75;Switzerland1996;;330,091,688,350;49621;Generation X
Switzerland;1996;female;75+ years;73;310600;23.май;Switzerland1996;;330,091,688,350;49621;G.I. Generation
Switzerland;1996;female;55-74 years;126;689700;18.27;Switzerland1996;;330,091,688,350;49621;Silent
Switzerland;1996;female;35-54 years;150;1017500;14.74;Switzerland1996;;330,091,688,350;49621;Boomers
Switzerland;1996;female;25-34 years;50;580400;авг.61;Switzerland1996;;330,091,688,350;49621;Generation X
Switzerland;1996;female;15-24 years;23;413000;май.57;Switzerland1996;;330,091,688,350;49621;Generation X
Switzerland;1996;male;5-14 years;4;426000;0.94;Switzerland1996;;330,091,688,350;49621;Millenials
Switzerland;1996;female;5-14 years;0;403100;0;Switzerland1996;;330,091,688,350;49621;Millenials
Switzerland;1997;male;75+ years;134;173300;77.32;Switzerland1997;;286,519,135,327;42923;G.I. Generation
Switzerland;1997;male;55-74 years;229;608200;37.65;Switzerland1997;;286,519,135,327;42923;Silent
Switzerland;1997;male;35-54 years;354;1051900;33.65;Switzerland1997;;286,519,135,327;42923;Boomers
Switzerland;1997;female;75+ years;92;315500;29.16;Switzerland1997;;286,519,135,327;42923;G.I. Generation
Switzerland;1997;male;25-34 years;147;565900;25.98;Switzerland1997;;286,519,135,327;42923;Generation X
Switzerland;1997;male;15-24 years;97;420100;23.сен;Switzerland1997;;286,519,135,327;42923;Generation X
Switzerland;1997;female;55-74 years;102;695300;14.67;Switzerland1997;;286,519,135,327;42923;Silent
Switzerland;1997;female;35-54 years;117;1029600;ноя.36;Switzerland1997;;286,519,135,327;42923;Boomers
Switzerland;1997;female;25-34 years;43;571900;июл.52;Switzerland1997;;286,519,135,327;42923;Generation X
Switzerland;1997;female;15-24 years;23;407400;май.65;Switzerland1997;;286,519,135,327;42923;Generation X
Switzerland;1997;male;5-14 years;2;429700;0.47;Switzerland1997;;286,519,135,327;42923;Millenials
Switzerland;1997;female;5-14 years;1;406400;0.25;Switzerland1997;;286,519,135,327;42923;Millenials
Switzerland;1998;male;75+ years;153;177045;86.42;Switzerland1998;;295,045,152,021;43872;G.I. Generation
Switzerland;1998;male;55-74 years;271;620438;43.68;Switzerland1998;;295,045,152,021;43872;Silent
Switzerland;1998;male;35-54 years;331;1067271;31.янв;Switzerland1998;;295,045,152,021;43872;Boomers
Switzerland;1998;male;25-34 years;159;558838;28.45;Switzerland1998;;295,045,152,021;43872;Generation X
Switzerland;1998;female;75+ years;72;320373;22.47;Switzerland1998;;295,045,152,021;43872;G.I. Generation
Switzerland;1998;male;15-24 years;92;421825;21.81;Switzerland1998;;295,045,152,021;43872;Generation X
Switzerland;1998;female;55-74 years;106;703901;15.июн;Switzerland1998;;295,045,152,021;43872;Silent
Switzerland;1998;female;35-54 years;129;1043297;дек.36;Switzerland1998;;295,045,152,021;43872;Boomers
Switzerland;1998;female;15-24 years;23;407368;май.65;Switzerland1998;;295,045,152,021;43872;Generation X
Switzerland;1998;female;25-34 years;30;563300;май.33;Switzerland1998;;295,045,152,021;43872;Generation X
Switzerland;1998;male;5-14 years;3;432669;0.69;Switzerland1998;;295,045,152,021;43872;Millenials
Switzerland;1998;female;5-14 years;2;408842;0.49;Switzerland1998;;295,045,152,021;43872;Millenials
Switzerland;1999;male;75+ years;139;180723;76.91;Switzerland1999;;289,912,492,345;42859;G.I. Generation
Switzerland;1999;male;55-74 years;235;634368;37.04;Switzerland1999;;289,912,492,345;42859;Silent
Switzerland;1999;male;35-54 years;335;1080683;31;Switzerland1999;;289,912,492,345;42859;Boomers
Switzerland;1999;male;25-34 years;133;544276;24.44;Switzerland1999;;289,912,492,345;42859;Generation X
Switzerland;1999;female;75+ years;74;325491;22.73;Switzerland1999;;289,912,492,345;42859;G.I. Generation
Switzerland;1999;male;15-24 years;85;423265;20.авг;Switzerland1999;;289,912,492,345;42859;Generation X
Switzerland;1999;female;55-74 years;108;713680;15.13;Switzerland1999;;289,912,492,345;42859;Silent
Switzerland;1999;female;35-54 years;125;1057759;ноя.82;Switzerland1999;;289,912,492,345;42859;Boomers
Switzerland;1999;female;25-34 years;37;550183;июн.73;Switzerland1999;;289,912,492,345;42859;Generation X
Switzerland;1999;female;15-24 years;21;407508;май.15;Switzerland1999;;289,912,492,345;42859;Generation X
Switzerland;1999;female;5-14 years;2;411038;0.49;Switzerland1999;;289,912,492,345;42859;Millenials
Switzerland;1999;male;5-14 years;2;435354;0.46;Switzerland1999;;289,912,492,345;42859;Millenials
